date,source,sessions,page_views,unique_visitors,bounce_rate,avg_session_duration,conversions,conversion_rate
2026-02-21,Organic Search,1498,3874,1290,0.589,234,44,0.0294
2026-02-21,Paid Search,1066,3385,895,0.423,62,46,0.0432
2026-02-21,Social Media,3889,6844,2816,0.64,491,169,0.0435
2026-02-21,Direct,4453,17118,3627,0.57,211,92,0.0207
2026-02-21,Referral,2428,7515,2282,0.53,379,59,0.0243
2026-02-21,Email,1211,4224,1097,0.388,457,59,0.0487
2026-02-22,Organic Search,4727,13991,3618,0.41,510,181,0.0383
2026-02-22,Paid Search,4687,14987,3786,0.606,262,78,0.0166
2026-02-22,Social Media,3007,10891,2380,0.417,239,47,0.0156
2026-02-22,Direct,1052,2870,860,0.35,456,16,0.0152
2026-02-22,Referral,889,1884,704,0.372,557,25,0.0281
2026-02-22,Email,1497,3132,1058,0.514,544,34,0.0227
2026-02-23,Organic Search,4817,18896,4566,0.692,95,121,0.0251
2026-02-23,Paid Search,2140,5348,1889,0.462,352,55,0.0257
2026-02-23,Social Media,2896,7924,2562,0.56,342,87,0.03
2026-02-23,Direct,932,1986,858,0.31,549,23,0.0247
2026-02-23,Referral,2348,7277,1838,0.652,156,50,0.0213
2026-02-23,Email,3890,8674,3617,0.596,154,39,0.01
2026-02-24,Organic Search,2158,7113,1654,0.37,102,55,0.0255
2026-02-24,Paid Search,4570,18244,3221,0.516,279,152,0.0333
2026-02-24,Social Media,1987,6524,1579,0.643,466,68,0.0342
2026-02-24,Direct,1292,4761,931,0.477,571,37,0.0286
2026-02-24,Referral,4816,8818,3721,0.551,582,158,0.0328
2026-02-24,Email,1293,4749,921,0.428,407,43,0.0333
2026-02-25,Organic Search,978,1876,914,0.321,87,13,0.0133
2026-02-25,Paid Search,767,2831,597,0.439,531,10,0.013
2026-02-25,Social Media,4198,14398,3754,0.563,566,165,0.0393
2026-02-25,Direct,1852,4309,1593,0.569,240,61,0.0329
2026-02-25,Referral,576,1410,448,0.501,481,16,0.0278
2026-02-25,Email,961,3080,865,0.531,237,14,0.0146
2026-02-26,Organic Search,3881,14398,3562,0.378,581,91,0.0234
2026-02-26,Paid Search,4662,17445,3267,0.387,150,117,0.0251
2026-02-26,Social Media,4210,8883,3328,0.37,275,148,0.0352
2026-02-26,Direct,3305,7121,2516,0.534,501,162,0.049
2026-02-26,Referral,3169,9464,2874,0.525,484,97,0.0306
2026-02-26,Email,4047,6375,3680,0.669,462,89,0.022
2026-02-27,Organic Search,2375,4774,2185,0.629,205,56,0.0236
2026-02-27,Paid Search,468,1739,434,0.652,375,7,0.015
2026-02-27,Social Media,2489,9596,2344,0.591,74,118,0.0474
2026-02-27,Direct,1502,2697,1082,0.428,177,27,0.018
2026-02-27,Referral,3288,10817,2758,0.599,378,83,0.0252
2026-02-27,Email,1961,6900,1503,0.453,84,63,0.0321
2026-02-28,Organic Search,2156,7182,1594,0.467,571,51,0.0237
2026-02-28,Paid Search,4570,7595,3439,0.654,450,169,0.037
2026-02-28,Social Media,3124,7288,2820,0.574,593,152,0.0487
2026-02-28,Direct,1052,2045,766,0.587,111,15,0.0143
2026-02-28,Referral,4685,17452,4190,0.659,163,75,0.016
2026-02-28,Email,4988,9855,3806,0.371,202,154,0.0309
2026-03-01,Organic Search,4392,12492,3736,0.366,71,170,0.0387
2026-03-01,Paid Search,1088,3725,913,0.304,480,40,0.0368
2026-03-01,Social Media,4974,12937,4724,0.349,458,82,0.0165
2026-03-01,Direct,425,1110,402,0.423,486,20,0.0471
2026-03-01,Referral,4789,10732,4076,0.316,474,48,0.01
2026-03-01,Email,3484,12564,3242,0.481,95,84,0.0241
2026-03-02,Organic Search,3779,8266,3505,0.467,162,77,0.0204
2026-03-02,Paid Search,4974,13822,4561,0.442,570,154,0.031
2026-03-02,Social Media,1933,4240,1581,0.411,243,76,0.0393
2026-03-02,Direct,4320,14981,3831,0.443,261,201,0.0465
2026-03-02,Referral,948,2071,900,0.302,594,12,0.0127
2026-03-02,Email,1908,5866,1610,0.355,254,78,0.0409
2026-03-03,Organic Search,4973,12005,3508,0.651,325,216,0.0434
2026-03-03,Paid Search,4129,8478,3315,0.451,226,182,0.0441
2026-03-03,Social Media,4992,13580,3611,0.657,285,205,0.0411
2026-03-03,Direct,2814,10039,2224,0.39,83,95,0.0338
2026-03-03,Referral,1943,5832,1709,0.461,161,68,0.035
2026-03-03,Email,823,3096,709,0.322,210,21,0.0255
2026-03-04,Organic Search,3661,13595,3160,0.513,267,79,0.0216
2026-03-04,Paid Search,3505,9650,2695,0.374,485,131,0.0374
2026-03-04,Social Media,854,3404,696,0.514,543,42,0.0492
2026-03-04,Direct,1365,5255,1290,0.519,237,65,0.0476
2026-03-04,Referral,3147,5955,2525,0.362,329,53,0.0168
2026-03-04,Email,191,325,177,0.55,196,8,0.0419
2026-03-05,Organic Search,1166,4432,828,0.405,94,41,0.0352
2026-03-05,Paid Search,4581,13750,3662,0.503,295,91,0.0199
2026-03-05,Social Media,4688,17861,4202,0.477,597,89,0.019
2026-03-05,Direct,611,1677,492,0.45,283,10,0.0164
2026-03-05,Referral,2979,5329,2507,0.507,345,94,0.0316
2026-03-05,Email,3109,7877,2731,0.331,159,80,0.0257
2026-03-06,Organic Search,1125,1937,1051,0.562,82,33,0.0293
2026-03-06,Paid Search,727,2481,574,0.336,344,18,0.0248
2026-03-06,Social Media,397,599,353,0.346,401,5,0.0126
2026-03-06,Direct,4865,17949,4129,0.37,272,121,0.0249
2026-03-06,Referral,4550,13781,4001,0.467,455,112,0.0246
2026-03-06,Email,1030,2587,831,0.587,211,39,0.0379
2026-03-07,Organic Search,3941,15753,3610,0.554,533,195,0.0495
2026-03-07,Paid Search,4296,9382,3989,0.638,424,91,0.0212
2026-03-07,Social Media,3576,8638,2791,0.437,158,57,0.0159
2026-03-07,Direct,3137,9252,2529,0.465,276,73,0.0233
2026-03-07,Referral,2253,8712,1979,0.583,143,109,0.0484
2026-03-07,Email,3936,10054,2853,0.673,533,66,0.0168
2026-03-08,Organic Search,4644,13143,3862,0.538,278,229,0.0493
2026-03-08,Paid Search,3686,8460,3096,0.549,499,130,0.0353
2026-03-08,Social Media,1219,2509,937,0.474,313,30,0.0246
2026-03-08,Direct,2038,4684,1461,0.67,540,31,0.0152
2026-03-08,Referral,1783,3033,1580,0.377,295,34,0.0191
2026-03-08,Email,4247,12828,3327,0.366,148,183,0.0431
2026-03-09,Organic Search,137,537,111,0.376,62,3,0.0219
2026-03-09,Paid Search,3463,10661,2609,0.538,277,129,0.0373
2026-03-09,Social Media,3867,6573,2845,0.663,448,74,0.0191
2026-03-09,Direct,2284,8815,1852,0.622,184,55,0.0241
2026-03-09,Referral,2769,7749,2426,0.686,556,76,0.0274
2026-03-09,Email,1799,5993,1333,0.579,278,48,0.0267
2026-03-10,Organic Search,3447,8733,3172,0.519,60,132,0.0383
2026-03-10,Paid Search,262,1025,198,0.368,448,9,0.0344
2026-03-10,Social Media,1837,3053,1641,0.342,452,76,0.0414
2026-03-10,Direct,1820,6036,1296,0.434,387,53,0.0291
2026-03-10,Referral,554,1064,454,0.353,290,20,0.0361
2026-03-10,Email,908,1893,850,0.42,427,32,0.0352
2026-03-11,Organic Search,1492,3521,1381,0.536,519,48,0.0322
2026-03-11,Paid Search,213,425,171,0.602,298,9,0.0423
2026-03-11,Social Media,1408,5509,1119,0.317,451,16,0.0114
2026-03-11,Direct,4607,17760,3739,0.515,530,181,0.0393
2026-03-11,Referral,2040,5567,1484,0.581,294,21,0.0103
2026-03-11,Email,3978,7412,3302,0.306,454,96,0.0241
2026-03-12,Organic Search,1171,3603,846,0.407,300,18,0.0154
2026-03-12,Paid Search,2070,3666,1768,0.354,211,62,0.03
2026-03-12,Social Media,2710,4348,2120,0.657,578,58,0.0214
2026-03-12,Direct,3459,8797,3115,0.65,223,109,0.0315
2026-03-12,Referral,1721,2659,1481,0.526,177,56,0.0325
2026-03-12,Email,4701,16672,3718,0.54,68,179,0.0381
2026-03-13,Organic Search,2671,10026,2058,0.661,494,67,0.0251
2026-03-13,Paid Search,939,1438,882,0.344,73,43,0.0458
2026-03-13,Social Media,1258,3381,901,0.521,186,57,0.0453
2026-03-13,Direct,1967,3661,1792,0.629,138,36,0.0183
2026-03-13,Referral,2287,8541,1924,0.557,158,104,0.0455
2026-03-13,Email,3970,10867,3090,0.376,215,118,0.0297
2026-03-14,Organic Search,2021,3749,1848,0.693,419,64,0.0317
2026-03-14,Paid Search,3191,9437,2691,0.353,262,55,0.0172
2026-03-14,Social Media,1838,6642,1556,0.473,309,51,0.0277
2026-03-14,Direct,400,864,324,0.334,372,12,0.03
2026-03-14,Referral,790,2510,711,0.603,251,12,0.0152
2026-03-14,Email,2953,10168,2589,0.529,157,49,0.0166
2026-03-15,Organic Search,4072,7849,3687,0.681,289,195,0.0479
2026-03-15,Paid Search,709,2350,555,0.618,447,25,0.0353
2026-03-15,Social Media,3039,11625,2806,0.585,477,144,0.0474
2026-03-15,Direct,4823,12384,4096,0.664,170,237,0.0491
2026-03-15,Referral,3867,11833,3633,0.623,145,54,0.014
2026-03-15,Email,1729,6773,1463,0.369,490,56,0.0324
2026-03-16,Organic Search,4459,12703,3889,0.514,420,149,0.0334
2026-03-16,Paid Search,1145,3603,1000,0.61,320,31,0.0271
2026-03-16,Social Media,332,1063,242,0.485,146,7,0.0211
2026-03-16,Direct,2317,8666,2016,0.369,599,104,0.0449
2026-03-16,Referral,3977,11209,2973,0.447,571,144,0.0362
2026-03-16,Email,1984,3760,1845,0.434,122,33,0.0166
2026-03-17,Organic Search,4230,6589,3959,0.335,575,182,0.043
2026-03-17,Paid Search,4680,16488,4141,0.478,183,123,0.0263
2026-03-17,Social Media,2002,5189,1644,0.494,281,79,0.0395
2026-03-17,Direct,1344,2896,1224,0.517,562,60,0.0446
2026-03-17,Referral,4573,10845,3412,0.527,586,185,0.0405
2026-03-17,Email,1444,4923,1286,0.511,209,17,0.0118
2026-03-18,Organic Search,528,1554,411,0.613,516,20,0.0379
2026-03-18,Paid Search,2391,3868,2091,0.315,508,88,0.0368
2026-03-18,Social Media,1678,2993,1451,0.543,257,71,0.0423
2026-03-18,Direct,4093,15088,3682,0.604,516,72,0.0176
2026-03-18,Referral,1460,2833,1118,0.662,357,32,0.0219
2026-03-18,Email,1578,4817,1411,0.44,483,69,0.0437
2026-03-19,Organic Search,235,627,209,0.673,119,3,0.0128
2026-03-19,Paid Search,984,3188,758,0.429,221,38,0.0386
2026-03-19,Social Media,4001,14717,3563,0.354,352,176,0.044
2026-03-19,Direct,4793,16259,3674,0.349,294,74,0.0154
2026-03-19,Referral,2426,8904,1719,0.311,271,73,0.0301
2026-03-19,Email,2365,5360,2237,0.391,550,37,0.0156
2026-03-20,Organic Search,1557,5763,1100,0.423,381,41,0.0263
2026-03-20,Paid Search,635,997,509,0.438,267,25,0.0394
2026-03-20,Social Media,3363,10323,2765,0.528,437,65,0.0193
2026-03-20,Direct,4260,8237,3165,0.674,338,86,0.0202
2026-03-20,Referral,4694,10346,4220,0.648,99,148,0.0315
2026-03-20,Email,3409,5537,2915,0.619,397,63,0.0185
2026-03-21,Organic Search,3942,8747,2874,0.472,358,55,0.014
2026-03-21,Paid Search,1714,2862,1603,0.683,569,74,0.0432
2026-03-21,Social Media,3439,6768,3002,0.584,297,80,0.0233
2026-03-21,Direct,828,1344,587,0.491,70,10,0.0121
2026-03-21,Referral,2334,4927,1806,0.556,114,73,0.0313
2026-03-21,Email,179,455,148,0.358,355,4,0.0223
2026-03-22,Organic Search,4934,19452,4322,0.322,185,137,0.0278
2026-03-22,Paid Search,1412,3007,1167,0.335,503,45,0.0319
2026-03-22,Social Media,963,1561,726,0.662,329,10,0.0104
2026-03-22,Direct,1157,3932,1094,0.68,208,12,0.0104
2026-03-22,Referral,1101,1775,889,0.34,225,51,0.0463
2026-03-22,Email,2049,6211,1898,0.582,81,65,0.0317
2026-03-23,Organic Search,4843,14442,4232,0.527,571,120,0.0248
2026-03-23,Paid Search,317,486,291,0.505,305,13,0.041
2026-03-23,Social Media,503,1919,379,0.438,484,20,0.0398
2026-03-23,Direct,368,1104,293,0.57,380,8,0.0217
2026-03-23,Referral,4560,11814,4097,0.633,151,214,0.0469
2026-03-23,Email,139,287,109,0.581,365,6,0.0432
2026-03-24,Organic Search,1107,4043,837,0.664,208,47,0.0425
2026-03-24,Paid Search,3962,14658,3323,0.62,419,142,0.0358
2026-03-24,Social Media,787,2065,736,0.458,151,28,0.0356
2026-03-24,Direct,2386,7297,2263,0.521,367,41,0.0172
2026-03-24,Referral,3873,11859,2830,0.665,192,152,0.0392
2026-03-24,Email,4800,9965,3504,0.684,93,138,0.0288
2026-03-25,Organic Search,565,1324,406,0.474,564,12,0.0212
2026-03-25,Paid Search,3226,8220,2900,0.521,597,109,0.0338
2026-03-25,Social Media,147,342,132,0.55,393,3,0.0204
2026-03-25,Direct,1582,2518,1221,0.609,303,60,0.0379
2026-03-25,Referral,1644,6151,1355,0.545,328,67,0.0408
2026-03-25,Email,159,613,128,0.501,359,3,0.0189
2026-03-26,Organic Search,3069,5935,2789,0.693,566,98,0.0319
2026-03-26,Paid Search,3168,11666,2227,0.649,470,151,0.0477
2026-03-26,Social Media,1587,2966,1500,0.428,147,74,0.0466
2026-03-26,Direct,3705,11110,2977,0.371,536,175,0.0472
2026-03-26,Referral,650,1067,480,0.377,191,8,0.0123
2026-03-26,Email,4612,18232,3388,0.62,373,104,0.0225
2026-03-27,Organic Search,1543,5583,1145,0.654,246,16,0.0104
2026-03-27,Paid Search,4013,15979,3430,0.418,317,93,0.0232
2026-03-27,Social Media,2787,4751,2429,0.667,480,133,0.0477
2026-03-27,Direct,2086,8163,1597,0.468,533,90,0.0431
2026-03-27,Referral,4001,10812,3176,0.488,278,166,0.0415
2026-03-27,Email,3222,11490,2577,0.687,530,79,0.0245
2026-03-28,Organic Search,2177,5946,1562,0.591,460,31,0.0142
2026-03-28,Paid Search,1839,4635,1576,0.633,483,65,0.0353
2026-03-28,Social Media,199,578,140,0.523,549,5,0.0251
2026-03-28,Direct,131,450,116,0.347,189,5,0.0382
2026-03-28,Referral,1936,7063,1833,0.307,267,39,0.0201
2026-03-28,Email,3415,6678,2867,0.457,283,64,0.0187
2026-03-29,Organic Search,4706,8758,4162,0.583,166,161,0.0342
2026-03-29,Paid Search,416,1479,307,0.474,121,17,0.0409
2026-03-29,Social Media,3963,7110,2874,0.32,579,78,0.0197
2026-03-29,Direct,1409,3258,1124,0.693,502,49,0.0348
2026-03-29,Referral,1495,4000,1284,0.585,124,20,0.0134
2026-03-29,Email,4531,15294,4021,0.628,80,93,0.0205
2026-03-30,Organic Search,2506,8856,1945,0.446,451,28,0.0112
2026-03-30,Paid Search,3556,11248,2763,0.376,360,38,0.0107
2026-03-30,Social Media,1698,6417,1470,0.42,389,62,0.0365
2026-03-30,Direct,2190,7736,1720,0.43,308,28,0.0128
2026-03-30,Referral,276,703,238,0.313,153,12,0.0435
2026-03-30,Email,788,1596,704,0.609,424,23,0.0292
2026-03-31,Organic Search,4054,7550,3362,0.513,409,152,0.0375
2026-03-31,Paid Search,2645,7712,2042,0.697,249,113,0.0427
2026-03-31,Social Media,2649,9564,1953,0.481,258,107,0.0404
2026-03-31,Direct,384,756,273,0.547,470,17,0.0443
2026-03-31,Referral,1844,2809,1434,0.461,303,73,0.0396
2026-03-31,Email,3878,10055,2850,0.303,497,161,0.0415
2026-04-01,Organic Search,1151,2841,835,0.54,597,28,0.0243
2026-04-01,Paid Search,4640,15722,3779,0.436,105,215,0.0463
2026-04-01,Social Media,100,232,90,0.457,518,1,0.01
2026-04-01,Direct,1003,1587,851,0.464,73,16,0.016
2026-04-01,Referral,3464,7463,2780,0.45,328,140,0.0404
2026-04-01,Email,3977,8565,3437,0.345,483,131,0.0329
2026-04-02,Organic Search,1354,5290,1012,0.312,507,59,0.0436
2026-04-02,Paid Search,2283,4363,1636,0.632,560,27,0.0118
2026-04-02,Social Media,4042,10898,3813,0.602,519,55,0.0136
2026-04-02,Direct,1069,3698,888,0.443,212,47,0.044
2026-04-02,Referral,800,1239,706,0.544,257,26,0.0325
2026-04-02,Email,3276,7442,2492,0.596,537,114,0.0348
2026-04-03,Organic Search,1595,4175,1410,0.315,72,65,0.0408
2026-04-03,Paid Search,4153,10692,3444,0.349,545,55,0.0132
2026-04-03,Social Media,4044,8195,3073,0.497,127,129,0.0319
2026-04-03,Direct,3627,14268,3286,0.553,241,50,0.0138
2026-04-03,Referral,4760,18349,3538,0.308,555,233,0.0489
2026-04-03,Email,3257,11201,2609,0.424,594,152,0.0467
2026-04-04,Organic Search,3745,10134,3058,0.426,323,85,0.0227
2026-04-04,Paid Search,284,1135,231,0.624,493,2,0.007
2026-04-04,Social Media,1411,2500,999,0.467,508,44,0.0312
2026-04-04,Direct,322,1044,288,0.335,597,5,0.0155
2026-04-04,Referral,3508,11029,3089,0.33,564,135,0.0385
2026-04-04,Email,1104,4012,882,0.596,598,38,0.0344
2026-04-05,Organic Search,1503,4410,1349,0.676,143,23,0.0153
2026-04-05,Paid Search,3492,6950,3239,0.622,267,68,0.0195
2026-04-05,Social Media,921,1574,859,0.378,294,30,0.0326
2026-04-05,Direct,4775,18426,4266,0.445,129,107,0.0224
2026-04-05,Referral,2332,7484,1819,0.384,390,101,0.0433
2026-04-05,Email,3135,11609,2350,0.321,261,82,0.0262
2026-04-06,Organic Search,4781,8308,4081,0.627,417,72,0.0151
2026-04-06,Paid Search,3149,6971,2769,0.381,475,39,0.0124
2026-04-06,Social Media,4850,9331,3828,0.427,163,185,0.0381
2026-04-06,Direct,4678,15837,3586,0.62,77,122,0.0261
2026-04-06,Referral,715,2207,591,0.433,310,20,0.028
2026-04-06,Email,2215,6368,1828,0.61,126,44,0.0199
2026-04-07,Organic Search,2662,7514,1870,0.63,447,62,0.0233
2026-04-07,Paid Search,2527,5911,2183,0.595,244,121,0.0479
2026-04-07,Social Media,2002,3297,1877,0.533,161,78,0.039
2026-04-07,Direct,1900,6732,1568,0.501,300,88,0.0463
2026-04-07,Referral,1533,3709,1204,0.673,199,42,0.0274
2026-04-07,Email,407,1248,295,0.549,198,13,0.0319
2026-04-08,Organic Search,965,2294,710,0.394,349,15,0.0155
2026-04-08,Paid Search,1037,2942,830,0.311,394,32,0.0309
2026-04-08,Social Media,4000,7711,3542,0.472,132,119,0.0298
2026-04-08,Direct,3429,5478,2582,0.486,250,70,0.0204
2026-04-08,Referral,1081,3941,912,0.386,241,28,0.0259
2026-04-08,Email,2712,5643,2279,0.57,84,121,0.0446
2026-04-09,Organic Search,1787,6365,1522,0.313,277,60,0.0336
2026-04-09,Paid Search,1711,5854,1471,0.669,348,53,0.031
2026-04-09,Social Media,4607,18037,3478,0.341,97,83,0.018
2026-04-09,Direct,3415,9712,2943,0.485,310,107,0.0313
2026-04-09,Referral,2615,10421,2078,0.382,293,94,0.0359
2026-04-09,Email,4915,16750,3687,0.439,289,223,0.0454
2026-04-10,Organic Search,2210,4249,1967,0.446,197,43,0.0195
2026-04-10,Paid Search,1090,2277,793,0.673,367,51,0.0468
2026-04-10,Social Media,4342,11895,3191,0.611,175,122,0.0281
2026-04-10,Direct,943,1572,860,0.5,307,24,0.0255
2026-04-10,Referral,4960,14420,3670,0.587,469,176,0.0355
2026-04-10,Email,2180,8289,2016,0.54,102,85,0.039
2026-04-11,Organic Search,1974,3756,1874,0.343,448,81,0.041
2026-04-11,Paid Search,2388,7110,1990,0.323,265,117,0.049
2026-04-11,Social Media,3648,14010,3108,0.53,534,153,0.0419
2026-04-11,Direct,2335,7811,1846,0.583,133,74,0.0317
2026-04-11,Referral,4165,11533,3183,0.57,183,207,0.0497
2026-04-11,Email,4900,8441,4134,0.615,79,199,0.0406
2026-04-12,Organic Search,2260,6932,1814,0.457,472,51,0.0226
2026-04-12,Paid Search,816,2492,671,0.314,568,31,0.038
2026-04-12,Social Media,3701,6574,2614,0.368,475,65,0.0176
2026-04-12,Direct,2859,10628,2254,0.46,282,32,0.0112
2026-04-12,Referral,1114,3552,867,0.448,113,27,0.0242
2026-04-12,Email,4160,11852,3748,0.619,375,111,0.0267
2026-04-13,Organic Search,1615,2734,1503,0.387,390,21,0.013
2026-04-13,Paid Search,4101,9672,3228,0.51,220,134,0.0327
2026-04-13,Social Media,2212,5143,1933,0.501,493,92,0.0416
2026-04-13,Direct,504,1872,363,0.312,131,20,0.0397
2026-04-13,Referral,4749,15640,4300,0.459,482,165,0.0347
2026-04-13,Email,3994,9493,3013,0.435,159,165,0.0413
2026-04-14,Organic Search,1905,4590,1403,0.501,177,51,0.0268
2026-04-14,Paid Search,743,2602,696,0.597,100,18,0.0242
2026-04-14,Social Media,2616,4741,2179,0.479,563,48,0.0183
2026-04-14,Direct,2280,6870,1781,0.439,446,50,0.0219
2026-04-14,Referral,3472,8710,3211,0.31,174,158,0.0455
2026-04-14,Email,1503,5616,1332,0.358,292,23,0.0153
2026-04-15,Organic Search,446,1521,371,0.614,77,14,0.0314
2026-04-15,Paid Search,1300,4853,960,0.37,562,34,0.0262
2026-04-15,Social Media,804,1530,669,0.607,549,37,0.046
2026-04-15,Direct,3029,10543,2721,0.439,415,96,0.0317
2026-04-15,Referral,4423,10591,4038,0.381,267,82,0.0185
2026-04-15,Email,1168,3344,948,0.657,402,35,0.03
2026-04-16,Organic Search,848,3078,697,0.415,401,24,0.0283
2026-04-16,Paid Search,4354,13174,3513,0.481,231,88,0.0202
2026-04-16,Social Media,4802,11891,4443,0.684,186,48,0.01
2026-04-16,Direct,359,742,268,0.414,314,5,0.0139
2026-04-16,Referral,3034,7924,2322,0.402,306,90,0.0297
2026-04-16,Email,2259,7098,2132,0.666,125,96,0.0425
2026-04-17,Organic Search,560,1623,482,0.64,394,18,0.0321
2026-04-17,Paid Search,3561,8179,2510,0.54,527,163,0.0458
2026-04-17,Social Media,1310,4310,1014,0.601,310,41,0.0313
2026-04-17,Direct,4264,15015,4040,0.457,388,92,0.0216
2026-04-17,Referral,1713,4844,1573,0.481,572,29,0.0169
2026-04-17,Email,2546,5925,2415,0.312,152,32,0.0126
2026-04-18,Organic Search,1180,3894,1042,0.433,457,12,0.0102
2026-04-18,Paid Search,3454,9723,2745,0.673,328,114,0.033
2026-04-18,Social Media,3797,7532,2747,0.407,66,100,0.0263
2026-04-18,Direct,498,1788,443,0.498,292,12,0.0241
2026-04-18,Referral,2508,5589,2283,0.596,327,56,0.0223
2026-04-18,Email,1449,3574,1246,0.523,400,16,0.011
2026-04-19,Organic Search,1922,4778,1493,0.694,585,74,0.0385
2026-04-19,Paid Search,1960,7138,1575,0.534,68,54,0.0276
2026-04-19,Social Media,302,614,223,0.499,515,12,0.0397
2026-04-19,Direct,3624,6725,2908,0.693,492,47,0.013
2026-04-19,Referral,964,3244,692,0.485,441,11,0.0114
2026-04-19,Email,2272,4492,2007,0.449,165,24,0.0106
2026-04-20,Organic Search,3748,12045,3335,0.622,164,81,0.0216
2026-04-20,Paid Search,4134,15115,3645,0.515,531,198,0.0479
2026-04-20,Social Media,1378,2860,1208,0.348,310,35,0.0254
2026-04-20,Direct,3817,13456,2930,0.542,145,169,0.0443
2026-04-20,Referral,4264,15888,3483,0.427,569,51,0.012
2026-04-20,Email,1833,4104,1417,0.553,434,49,0.0267
2026-04-21,Organic Search,3063,5943,2288,0.637,472,39,0.0127
2026-04-21,Paid Search,3074,11859,2768,0.513,337,117,0.0381
2026-04-21,Social Media,3225,8740,2643,0.552,102,107,0.0332
2026-04-21,Direct,2395,6526,1923,0.411,247,42,0.0175
2026-04-21,Referral,3752,5917,3041,0.6,567,164,0.0437
2026-04-21,Email,3936,10058,3108,0.653,588,175,0.0445
2026-04-22,Organic Search,3307,6614,2516,0.566,565,114,0.0345
2026-04-22,Paid Search,710,1260,671,0.65,348,23,0.0324
2026-04-22,Social Media,4431,11701,4195,0.314,544,108,0.0244
2026-04-22,Direct,570,1381,455,0.553,225,23,0.0404
2026-04-22,Referral,1329,5141,1024,0.626,545,17,0.0128
2026-04-22,Email,4033,8931,3037,0.348,335,82,0.0203
2026-04-23,Organic Search,1664,5178,1435,0.655,370,71,0.0427
2026-04-23,Paid Search,3343,9739,2361,0.665,64,65,0.0194
2026-04-23,Social Media,2924,8657,2184,0.464,272,94,0.0321
2026-04-23,Direct,4416,12246,3372,0.329,281,177,0.0401
2026-04-23,Referral,1723,4005,1432,0.375,562,55,0.0319
2026-04-23,Email,1392,5380,1291,0.608,117,21,0.0151
2026-04-24,Organic Search,1180,2561,1072,0.559,564,16,0.0136
2026-04-24,Paid Search,2554,5230,2402,0.579,210,83,0.0325
2026-04-24,Social Media,2348,4429,2101,0.488,338,99,0.0422
2026-04-24,Direct,1258,2545,1034,0.376,586,50,0.0397
2026-04-24,Referral,3858,5933,3359,0.627,189,162,0.042
2026-04-24,Email,3323,7532,2388,0.4,515,151,0.0454
2026-04-25,Organic Search,4821,15973,4460,0.486,399,232,0.0481
2026-04-25,Paid Search,3311,7688,2415,0.577,568,150,0.0453
2026-04-25,Social Media,2487,5186,1911,0.415,546,38,0.0153
2026-04-25,Direct,1757,6482,1664,0.651,135,83,0.0472
2026-04-25,Referral,3702,9691,2866,0.363,172,40,0.0108
